series_id,obs_date,value
portwatch.bosporus.n_tanker,2021-04-24,20.0
portwatch.bosporus.n_tanker,2021-04-25,27.0
portwatch.bosporus.n_tanker,2021-04-26,24.0
portwatch.bosporus.n_tanker,2021-04-27,28.0
portwatch.bosporus.n_tanker,2021-04-28,22.0
portwatch.bosporus.n_tanker,2021-04-29,25.0
portwatch.bosporus.n_tanker,2021-04-30,22.0
portwatch.bosporus.n_tanker,2021-05-01,22.0
portwatch.bosporus.n_tanker,2021-05-02,22.0
portwatch.bosporus.n_tanker,2021-05-03,26.0
portwatch.bosporus.n_tanker,2021-05-04,23.0
portwatch.bosporus.n_tanker,2021-05-05,24.0
portwatch.bosporus.n_tanker,2021-05-06,24.0
portwatch.bosporus.n_tanker,2021-05-07,19.0
portwatch.bosporus.n_tanker,2021-05-08,21.0
portwatch.bosporus.n_tanker,2021-05-09,22.0
portwatch.bosporus.n_tanker,2021-05-10,21.0
portwatch.bosporus.n_tanker,2021-05-11,20.0
portwatch.bosporus.n_tanker,2021-05-12,25.0
portwatch.bosporus.n_tanker,2021-05-13,15.0
portwatch.bosporus.n_tanker,2021-05-14,17.0
portwatch.bosporus.n_tanker,2021-05-15,21.0
portwatch.bosporus.n_tanker,2021-05-16,23.0
portwatch.bosporus.n_tanker,2021-05-17,26.0
portwatch.bosporus.n_tanker,2021-05-18,23.0
portwatch.bosporus.n_tanker,2021-05-19,10.0
portwatch.bosporus.n_tanker,2021-05-20,22.0
portwatch.bosporus.n_tanker,2021-05-21,22.0
portwatch.bosporus.n_tanker,2021-05-22,24.0
portwatch.bosporus.n_tanker,2021-05-23,23.0
portwatch.bosporus.n_tanker,2021-05-24,19.0
portwatch.bosporus.n_tanker,2021-05-25,26.0
portwatch.bosporus.n_tanker,2021-05-26,24.0
portwatch.bosporus.n_tanker,2021-05-27,21.0
portwatch.bosporus.n_tanker,2021-05-28,21.0
portwatch.bosporus.n_tanker,2021-05-29,20.0
portwatch.bosporus.n_tanker,2021-05-30,27.0
portwatch.bosporus.n_tanker,2021-05-31,25.0
portwatch.bosporus.n_tanker,2021-06-01,14.0
portwatch.bosporus.n_tanker,2021-06-02,20.0
portwatch.bosporus.n_tanker,2021-06-03,20.0
portwatch.bosporus.n_tanker,2021-06-04,26.0
portwatch.bosporus.n_tanker,2021-06-05,22.0
portwatch.bosporus.n_tanker,2021-06-06,18.0
portwatch.bosporus.n_tanker,2021-06-07,24.0
portwatch.bosporus.n_tanker,2021-06-08,18.0
portwatch.bosporus.n_tanker,2021-06-09,32.0
portwatch.bosporus.n_tanker,2021-06-10,21.0
portwatch.bosporus.n_tanker,2021-06-11,25.0
portwatch.bosporus.n_tanker,2021-06-12,19.0
portwatch.bosporus.n_tanker,2021-06-13,28.0
portwatch.bosporus.n_tanker,2021-06-14,26.0
portwatch.bosporus.n_tanker,2021-06-15,27.0
portwatch.bosporus.n_tanker,2021-06-16,23.0
portwatch.bosporus.n_tanker,2021-06-17,24.0
portwatch.bosporus.n_tanker,2021-06-18,20.0
portwatch.bosporus.n_tanker,2021-06-19,18.0
portwatch.bosporus.n_tanker,2021-06-20,18.0
portwatch.bosporus.n_tanker,2021-06-21,25.0
portwatch.bosporus.n_tanker,2021-06-22,30.0
portwatch.bosporus.n_tanker,2021-06-23,21.0
portwatch.bosporus.n_tanker,2021-06-24,26.0
portwatch.bosporus.n_tanker,2021-06-25,22.0
portwatch.bosporus.n_tanker,2021-06-26,17.0
portwatch.bosporus.n_tanker,2021-06-27,20.0
portwatch.bosporus.n_tanker,2021-06-28,21.0
portwatch.bosporus.n_tanker,2021-06-29,20.0
portwatch.bosporus.n_tanker,2021-06-30,19.0
portwatch.bosporus.n_tanker,2021-07-01,21.0
portwatch.bosporus.n_tanker,2021-07-02,23.0
portwatch.bosporus.n_tanker,2021-07-03,23.0
portwatch.bosporus.n_tanker,2021-07-04,22.0
portwatch.bosporus.n_tanker,2021-07-05,29.0
portwatch.bosporus.n_tanker,2021-07-06,18.0
portwatch.bosporus.n_tanker,2021-07-07,20.0
portwatch.bosporus.n_tanker,2021-07-08,19.0
portwatch.bosporus.n_tanker,2021-07-09,19.0
portwatch.bosporus.n_tanker,2021-07-10,23.0
portwatch.bosporus.n_tanker,2021-07-11,21.0
portwatch.bosporus.n_tanker,2021-07-12,21.0
portwatch.bosporus.n_tanker,2021-07-13,28.0
portwatch.bosporus.n_tanker,2021-07-14,16.0
portwatch.bosporus.n_tanker,2021-07-15,22.0
portwatch.bosporus.n_tanker,2021-07-16,20.0
portwatch.bosporus.n_tanker,2021-07-17,21.0
portwatch.bosporus.n_tanker,2021-07-18,24.0
portwatch.bosporus.n_tanker,2021-07-19,21.0
portwatch.bosporus.n_tanker,2021-07-20,22.0
portwatch.bosporus.n_tanker,2021-07-21,19.0
portwatch.bosporus.n_tanker,2021-07-22,13.0
portwatch.bosporus.n_tanker,2021-07-23,19.0
portwatch.bosporus.n_tanker,2021-07-24,22.0
portwatch.bosporus.n_tanker,2021-07-25,22.0
portwatch.bosporus.n_tanker,2021-07-26,26.0
portwatch.bosporus.n_tanker,2021-07-27,20.0
portwatch.bosporus.n_tanker,2021-07-28,21.0
portwatch.bosporus.n_tanker,2021-07-29,23.0
portwatch.bosporus.n_tanker,2021-07-30,19.0
portwatch.bosporus.n_tanker,2021-07-31,27.0
portwatch.bosporus.n_tanker,2021-08-01,29.0
portwatch.bosporus.n_tanker,2021-08-02,28.0
portwatch.bosporus.n_tanker,2021-08-03,21.0
portwatch.bosporus.n_tanker,2021-08-04,18.0
portwatch.bosporus.n_tanker,2021-08-05,19.0
portwatch.bosporus.n_tanker,2021-08-06,21.0
portwatch.bosporus.n_tanker,2021-08-07,17.0
portwatch.bosporus.n_tanker,2021-08-08,22.0
portwatch.bosporus.n_tanker,2021-08-09,15.0
portwatch.bosporus.n_tanker,2021-08-10,19.0
portwatch.bosporus.n_tanker,2021-08-11,20.0
portwatch.bosporus.n_tanker,2021-08-12,25.0
portwatch.bosporus.n_tanker,2021-08-13,26.0
portwatch.bosporus.n_tanker,2021-08-14,15.0
portwatch.bosporus.n_tanker,2021-08-15,22.0
portwatch.bosporus.n_tanker,2021-08-16,22.0
portwatch.bosporus.n_tanker,2021-08-17,20.0
portwatch.bosporus.n_tanker,2021-08-18,26.0
portwatch.bosporus.n_tanker,2021-08-19,19.0
portwatch.bosporus.n_tanker,2021-08-20,16.0
portwatch.bosporus.n_tanker,2021-08-21,28.0
portwatch.bosporus.n_tanker,2021-08-22,21.0
portwatch.bosporus.n_tanker,2021-08-23,20.0
portwatch.bosporus.n_tanker,2021-08-24,23.0
portwatch.bosporus.n_tanker,2021-08-25,19.0
portwatch.bosporus.n_tanker,2021-08-26,16.0
portwatch.bosporus.n_tanker,2021-08-27,25.0
portwatch.bosporus.n_tanker,2021-08-28,23.0
portwatch.bosporus.n_tanker,2021-08-29,23.0
portwatch.bosporus.n_tanker,2021-08-30,19.0
portwatch.bosporus.n_tanker,2021-08-31,16.0
portwatch.bosporus.n_tanker,2021-09-01,18.0
portwatch.bosporus.n_tanker,2021-09-02,21.0
portwatch.bosporus.n_tanker,2021-09-03,17.0
portwatch.bosporus.n_tanker,2021-09-04,22.0
portwatch.bosporus.n_tanker,2021-09-05,17.0
portwatch.bosporus.n_tanker,2021-09-06,18.0
portwatch.bosporus.n_tanker,2021-09-07,23.0
portwatch.bosporus.n_tanker,2021-09-08,22.0
portwatch.bosporus.n_tanker,2021-09-09,16.0
portwatch.bosporus.n_tanker,2021-09-10,25.0
portwatch.bosporus.n_tanker,2021-09-11,20.0
portwatch.bosporus.n_tanker,2021-09-12,23.0
portwatch.bosporus.n_tanker,2021-09-13,27.0
portwatch.bosporus.n_tanker,2021-09-14,26.0
portwatch.bosporus.n_tanker,2021-09-15,21.0
portwatch.bosporus.n_tanker,2021-09-16,22.0
portwatch.bosporus.n_tanker,2021-09-17,19.0
portwatch.bosporus.n_tanker,2021-09-18,21.0
portwatch.bosporus.n_tanker,2021-09-19,20.0
portwatch.bosporus.n_tanker,2021-09-20,19.0
portwatch.bosporus.n_tanker,2021-09-21,26.0
portwatch.bosporus.n_tanker,2021-09-22,21.0
portwatch.bosporus.n_tanker,2021-09-23,28.0
portwatch.bosporus.n_tanker,2021-09-24,19.0
portwatch.bosporus.n_tanker,2021-09-25,13.0
portwatch.bosporus.n_tanker,2021-09-26,25.0
portwatch.bosporus.n_tanker,2021-09-27,27.0
portwatch.bosporus.n_tanker,2021-09-28,14.0
portwatch.bosporus.n_tanker,2021-09-29,19.0
portwatch.bosporus.n_tanker,2021-09-30,16.0
portwatch.bosporus.n_tanker,2021-10-01,22.0
portwatch.bosporus.n_tanker,2021-10-02,25.0
portwatch.bosporus.n_tanker,2021-10-03,17.0
portwatch.bosporus.n_tanker,2021-10-04,16.0
portwatch.bosporus.n_tanker,2021-10-05,16.0
portwatch.bosporus.n_tanker,2021-10-06,24.0
portwatch.bosporus.n_tanker,2021-10-07,20.0
portwatch.bosporus.n_tanker,2021-10-08,20.0
portwatch.bosporus.n_tanker,2021-10-09,23.0
portwatch.bosporus.n_tanker,2021-10-10,18.0
portwatch.bosporus.n_tanker,2021-10-11,10.0
portwatch.bosporus.n_tanker,2021-10-12,17.0
portwatch.bosporus.n_tanker,2021-10-13,21.0
portwatch.bosporus.n_tanker,2021-10-14,29.0
portwatch.bosporus.n_tanker,2021-10-15,24.0
portwatch.bosporus.n_tanker,2021-10-16,27.0
portwatch.bosporus.n_tanker,2021-10-17,25.0
portwatch.bosporus.n_tanker,2021-10-18,18.0
portwatch.bosporus.n_tanker,2021-10-19,30.0
portwatch.bosporus.n_tanker,2021-10-20,26.0
portwatch.bosporus.n_tanker,2021-10-21,29.0
portwatch.bosporus.n_tanker,2021-10-22,29.0
portwatch.bosporus.n_tanker,2021-10-23,21.0
portwatch.bosporus.n_tanker,2021-10-24,23.0
portwatch.bosporus.n_tanker,2021-10-25,23.0
portwatch.bosporus.n_tanker,2021-10-26,26.0
portwatch.bosporus.n_tanker,2021-10-27,32.0
portwatch.bosporus.n_tanker,2021-10-28,22.0
portwatch.bosporus.n_tanker,2021-10-29,22.0
portwatch.bosporus.n_tanker,2021-10-30,28.0
portwatch.bosporus.n_tanker,2021-10-31,29.0
portwatch.bosporus.n_tanker,2021-11-01,25.0
portwatch.bosporus.n_tanker,2021-11-02,24.0
portwatch.bosporus.n_tanker,2021-11-03,30.0
portwatch.bosporus.n_tanker,2021-11-04,22.0
portwatch.bosporus.n_tanker,2021-11-05,12.0
portwatch.bosporus.n_tanker,2021-11-06,12.0
portwatch.bosporus.n_tanker,2021-11-07,24.0
portwatch.bosporus.n_tanker,2021-11-08,23.0
portwatch.bosporus.n_tanker,2021-11-09,32.0
portwatch.bosporus.n_tanker,2021-11-10,25.0
portwatch.bosporus.n_tanker,2021-11-11,27.0
portwatch.bosporus.n_tanker,2021-11-12,28.0
portwatch.bosporus.n_tanker,2021-11-13,13.0
portwatch.bosporus.n_tanker,2021-11-14,34.0
portwatch.bosporus.n_tanker,2021-11-15,29.0
portwatch.bosporus.n_tanker,2021-11-16,24.0
portwatch.bosporus.n_tanker,2021-11-17,21.0
portwatch.bosporus.n_tanker,2021-11-18,28.0
portwatch.bosporus.n_tanker,2021-11-19,24.0
portwatch.bosporus.n_tanker,2021-11-20,24.0
portwatch.bosporus.n_tanker,2021-11-21,32.0
portwatch.bosporus.n_tanker,2021-11-22,25.0
portwatch.bosporus.n_tanker,2021-11-23,21.0
portwatch.bosporus.n_tanker,2021-11-24,29.0
portwatch.bosporus.n_tanker,2021-11-25,31.0
portwatch.bosporus.n_tanker,2021-11-26,27.0
portwatch.bosporus.n_tanker,2021-11-27,20.0
portwatch.bosporus.n_tanker,2021-11-28,22.0
portwatch.bosporus.n_tanker,2021-11-29,15.0
portwatch.bosporus.n_tanker,2021-11-30,6.0
portwatch.bosporus.n_tanker,2021-12-01,26.0
portwatch.bosporus.n_tanker,2021-12-02,17.0
portwatch.bosporus.n_tanker,2021-12-03,19.0
portwatch.bosporus.n_tanker,2021-12-04,19.0
portwatch.bosporus.n_tanker,2021-12-05,25.0
portwatch.bosporus.n_tanker,2021-12-06,23.0
portwatch.bosporus.n_tanker,2021-12-07,36.0
portwatch.bosporus.n_tanker,2021-12-08,30.0
portwatch.bosporus.n_tanker,2021-12-09,24.0
portwatch.bosporus.n_tanker,2021-12-10,23.0
portwatch.bosporus.n_tanker,2021-12-11,19.0
portwatch.bosporus.n_tanker,2021-12-12,26.0
portwatch.bosporus.n_tanker,2021-12-13,22.0
portwatch.bosporus.n_tanker,2021-12-14,24.0
portwatch.bosporus.n_tanker,2021-12-15,22.0
portwatch.bosporus.n_tanker,2021-12-16,21.0
portwatch.bosporus.n_tanker,2021-12-17,23.0
portwatch.bosporus.n_tanker,2021-12-18,31.0
portwatch.bosporus.n_tanker,2021-12-19,21.0
portwatch.bosporus.n_tanker,2021-12-20,29.0
portwatch.bosporus.n_tanker,2021-12-21,19.0
portwatch.bosporus.n_tanker,2021-12-22,28.0
portwatch.bosporus.n_tanker,2021-12-23,21.0
portwatch.bosporus.n_tanker,2021-12-24,21.0
portwatch.bosporus.n_tanker,2021-12-25,19.0
portwatch.bosporus.n_tanker,2021-12-26,19.0
portwatch.bosporus.n_tanker,2021-12-27,19.0
portwatch.bosporus.n_tanker,2021-12-28,23.0
portwatch.bosporus.n_tanker,2021-12-29,19.0
portwatch.bosporus.n_tanker,2021-12-30,28.0
portwatch.bosporus.n_tanker,2021-12-31,28.0
portwatch.bosporus.n_tanker,2022-01-01,22.0
portwatch.bosporus.n_tanker,2022-01-02,30.0
portwatch.bosporus.n_tanker,2022-01-03,30.0
portwatch.bosporus.n_tanker,2022-01-04,24.0
portwatch.bosporus.n_tanker,2022-01-05,27.0
portwatch.bosporus.n_tanker,2022-01-06,20.0
portwatch.bosporus.n_tanker,2022-01-07,29.0
portwatch.bosporus.n_tanker,2022-01-08,25.0
portwatch.bosporus.n_tanker,2022-01-09,20.0
portwatch.bosporus.n_tanker,2022-01-10,33.0
portwatch.bosporus.n_tanker,2022-01-11,31.0
portwatch.bosporus.n_tanker,2022-01-12,23.0
portwatch.bosporus.n_tanker,2022-01-13,22.0
portwatch.bosporus.n_tanker,2022-01-14,28.0
portwatch.bosporus.n_tanker,2022-01-15,24.0
portwatch.bosporus.n_tanker,2022-01-16,19.0
portwatch.bosporus.n_tanker,2022-01-17,17.0
portwatch.bosporus.n_tanker,2022-01-18,28.0
portwatch.bosporus.n_tanker,2022-01-19,24.0
portwatch.bosporus.n_tanker,2022-01-20,16.0
portwatch.bosporus.n_tanker,2022-01-21,17.0
portwatch.bosporus.n_tanker,2022-01-22,21.0
portwatch.bosporus.n_tanker,2022-01-23,15.0
portwatch.bosporus.n_tanker,2022-01-24,17.0
portwatch.bosporus.n_tanker,2022-01-25,33.0
portwatch.bosporus.n_tanker,2022-01-26,26.0
portwatch.bosporus.n_tanker,2022-01-27,23.0
portwatch.bosporus.n_tanker,2022-01-28,29.0
portwatch.bosporus.n_tanker,2022-01-29,26.0
portwatch.bosporus.n_tanker,2022-01-30,24.0
portwatch.bosporus.n_tanker,2022-01-31,26.0
portwatch.bosporus.n_tanker,2022-02-01,27.0
portwatch.bosporus.n_tanker,2022-02-02,31.0
portwatch.bosporus.n_tanker,2022-02-03,19.0
portwatch.bosporus.n_tanker,2022-02-04,29.0
portwatch.bosporus.n_tanker,2022-02-05,27.0
portwatch.bosporus.n_tanker,2022-02-06,22.0
portwatch.bosporus.n_tanker,2022-02-07,28.0
portwatch.bosporus.n_tanker,2022-02-08,22.0
portwatch.bosporus.n_tanker,2022-02-09,23.0
portwatch.bosporus.n_tanker,2022-02-10,24.0
portwatch.bosporus.n_tanker,2022-02-11,24.0
portwatch.bosporus.n_tanker,2022-02-12,25.0
portwatch.bosporus.n_tanker,2022-02-13,26.0
portwatch.bosporus.n_tanker,2022-02-14,27.0
portwatch.bosporus.n_tanker,2022-02-15,28.0
portwatch.bosporus.n_tanker,2022-02-16,28.0
portwatch.bosporus.n_tanker,2022-02-17,24.0
portwatch.bosporus.n_tanker,2022-02-18,31.0
portwatch.bosporus.n_tanker,2022-02-19,26.0
portwatch.bosporus.n_tanker,2022-02-20,26.0
portwatch.bosporus.n_tanker,2022-02-21,22.0
portwatch.bosporus.n_tanker,2022-02-22,26.0
portwatch.bosporus.n_tanker,2022-02-23,27.0
portwatch.bosporus.n_tanker,2022-02-24,25.0
portwatch.bosporus.n_tanker,2022-02-25,21.0
portwatch.bosporus.n_tanker,2022-02-26,31.0
portwatch.bosporus.n_tanker,2022-02-27,21.0
portwatch.bosporus.n_tanker,2022-02-28,25.0
portwatch.bosporus.n_tanker,2022-03-01,20.0
portwatch.bosporus.n_tanker,2022-03-02,24.0
portwatch.bosporus.n_tanker,2022-03-03,24.0
portwatch.bosporus.n_tanker,2022-03-04,19.0
portwatch.bosporus.n_tanker,2022-03-05,23.0
portwatch.bosporus.n_tanker,2022-03-06,19.0
portwatch.bosporus.n_tanker,2022-03-07,16.0
portwatch.bosporus.n_tanker,2022-03-08,20.0
portwatch.bosporus.n_tanker,2022-03-09,22.0
portwatch.bosporus.n_tanker,2022-03-10,18.0
portwatch.bosporus.n_tanker,2022-03-11,15.0
portwatch.bosporus.n_tanker,2022-03-12,10.0
portwatch.bosporus.n_tanker,2022-03-13,26.0
portwatch.bosporus.n_tanker,2022-03-14,27.0
portwatch.bosporus.n_tanker,2022-03-15,28.0
portwatch.bosporus.n_tanker,2022-03-16,28.0
portwatch.bosporus.n_tanker,2022-03-17,21.0
portwatch.bosporus.n_tanker,2022-03-18,18.0
portwatch.bosporus.n_tanker,2022-03-19,17.0
portwatch.bosporus.n_tanker,2022-03-20,13.0
portwatch.bosporus.n_tanker,2022-03-21,18.0
portwatch.bosporus.n_tanker,2022-03-22,17.0
portwatch.bosporus.n_tanker,2022-03-23,22.0
portwatch.bosporus.n_tanker,2022-03-24,26.0
portwatch.bosporus.n_tanker,2022-03-25,20.0
portwatch.bosporus.n_tanker,2022-03-26,18.0
portwatch.bosporus.n_tanker,2022-03-27,32.0
portwatch.bosporus.n_tanker,2022-03-28,13.0
portwatch.bosporus.n_tanker,2022-03-29,29.0
portwatch.bosporus.n_tanker,2022-03-30,13.0
portwatch.bosporus.n_tanker,2022-03-31,16.0
portwatch.bosporus.n_tanker,2022-04-01,17.0
portwatch.bosporus.n_tanker,2022-04-02,13.0
portwatch.bosporus.n_tanker,2022-04-03,11.0
portwatch.bosporus.n_tanker,2022-04-04,15.0
portwatch.bosporus.n_tanker,2022-04-05,8.0
portwatch.bosporus.n_tanker,2022-04-06,4.0
portwatch.bosporus.n_tanker,2022-04-07,30.0
portwatch.bosporus.n_tanker,2022-04-08,36.0
portwatch.bosporus.n_tanker,2022-04-09,25.0
portwatch.bosporus.n_tanker,2022-04-10,26.0
portwatch.bosporus.n_tanker,2022-04-11,17.0
portwatch.bosporus.n_tanker,2022-04-12,22.0
portwatch.bosporus.n_tanker,2022-04-13,24.0
portwatch.bosporus.n_tanker,2022-04-14,21.0
portwatch.bosporus.n_tanker,2022-04-15,17.0
portwatch.bosporus.n_tanker,2022-04-16,20.0
portwatch.bosporus.n_tanker,2022-04-17,22.0
portwatch.bosporus.n_tanker,2022-04-18,20.0
portwatch.bosporus.n_tanker,2022-04-19,23.0
portwatch.bosporus.n_tanker,2022-04-20,20.0
portwatch.bosporus.n_tanker,2022-04-21,27.0
portwatch.bosporus.n_tanker,2022-04-22,18.0
portwatch.bosporus.n_tanker,2022-04-23,22.0
portwatch.bosporus.n_tanker,2022-04-24,21.0
portwatch.bosporus.n_tanker,2022-04-25,18.0
portwatch.bosporus.n_tanker,2022-04-26,23.0
portwatch.bosporus.n_tanker,2022-04-27,22.0
portwatch.bosporus.n_tanker,2022-04-28,20.0
portwatch.bosporus.n_tanker,2022-04-29,30.0
portwatch.bosporus.n_tanker,2022-04-30,27.0
portwatch.bosporus.n_tanker,2022-05-01,26.0
portwatch.bosporus.n_tanker,2022-05-02,24.0
portwatch.bosporus.n_tanker,2022-05-03,26.0
portwatch.bosporus.n_tanker,2022-05-04,22.0
portwatch.bosporus.n_tanker,2022-05-05,22.0
portwatch.bosporus.n_tanker,2022-05-06,31.0
portwatch.bosporus.n_tanker,2022-05-07,17.0
portwatch.bosporus.n_tanker,2022-05-08,25.0
portwatch.bosporus.n_tanker,2022-05-09,19.0
portwatch.bosporus.n_tanker,2022-05-10,21.0
portwatch.bosporus.n_tanker,2022-05-11,19.0
portwatch.bosporus.n_tanker,2022-05-12,16.0
portwatch.bosporus.n_tanker,2022-05-13,14.0
portwatch.bosporus.n_tanker,2022-05-14,28.0
portwatch.bosporus.n_tanker,2022-05-15,20.0
portwatch.bosporus.n_tanker,2022-05-16,19.0
portwatch.bosporus.n_tanker,2022-05-17,27.0
portwatch.bosporus.n_tanker,2022-05-18,28.0
portwatch.bosporus.n_tanker,2022-05-19,11.0
portwatch.bosporus.n_tanker,2022-05-20,23.0
portwatch.bosporus.n_tanker,2022-05-21,25.0
portwatch.bosporus.n_tanker,2022-05-22,29.0
portwatch.bosporus.n_tanker,2022-05-23,20.0
portwatch.bosporus.n_tanker,2022-05-24,29.0
portwatch.bosporus.n_tanker,2022-05-25,28.0
portwatch.bosporus.n_tanker,2022-05-26,23.0
portwatch.bosporus.n_tanker,2022-05-27,26.0
portwatch.bosporus.n_tanker,2022-05-28,25.0
portwatch.bosporus.n_tanker,2022-05-29,16.0
portwatch.bosporus.n_tanker,2022-05-30,27.0
portwatch.bosporus.n_tanker,2022-05-31,25.0
portwatch.bosporus.n_tanker,2022-06-01,14.0
portwatch.bosporus.n_tanker,2022-06-02,28.0
portwatch.bosporus.n_tanker,2022-06-03,29.0
portwatch.bosporus.n_tanker,2022-06-04,21.0
portwatch.bosporus.n_tanker,2022-06-05,16.0
portwatch.bosporus.n_tanker,2022-06-06,20.0
portwatch.bosporus.n_tanker,2022-06-07,32.0
portwatch.bosporus.n_tanker,2022-06-08,25.0
portwatch.bosporus.n_tanker,2022-06-09,26.0
portwatch.bosporus.n_tanker,2022-06-10,18.0
portwatch.bosporus.n_tanker,2022-06-11,19.0
portwatch.bosporus.n_tanker,2022-06-12,20.0
portwatch.bosporus.n_tanker,2022-06-13,27.0
portwatch.bosporus.n_tanker,2022-06-14,20.0
portwatch.bosporus.n_tanker,2022-06-15,19.0
portwatch.bosporus.n_tanker,2022-06-16,22.0
portwatch.bosporus.n_tanker,2022-06-17,23.0
portwatch.bosporus.n_tanker,2022-06-18,17.0
portwatch.bosporus.n_tanker,2022-06-19,30.0
portwatch.bosporus.n_tanker,2022-06-20,21.0
portwatch.bosporus.n_tanker,2022-06-21,32.0
portwatch.bosporus.n_tanker,2022-06-22,19.0
portwatch.bosporus.n_tanker,2022-06-23,25.0
portwatch.bosporus.n_tanker,2022-06-24,25.0
portwatch.bosporus.n_tanker,2022-06-25,21.0
portwatch.bosporus.n_tanker,2022-06-26,19.0
portwatch.bosporus.n_tanker,2022-06-27,28.0
portwatch.bosporus.n_tanker,2022-06-28,33.0
portwatch.bosporus.n_tanker,2022-06-29,19.0
portwatch.bosporus.n_tanker,2022-06-30,21.0
portwatch.bosporus.n_tanker,2022-07-01,20.0
portwatch.bosporus.n_tanker,2022-07-02,14.0
portwatch.bosporus.n_tanker,2022-07-03,29.0
portwatch.bosporus.n_tanker,2022-07-04,30.0
portwatch.bosporus.n_tanker,2022-07-05,21.0
portwatch.bosporus.n_tanker,2022-07-06,30.0
portwatch.bosporus.n_tanker,2022-07-07,27.0
portwatch.bosporus.n_tanker,2022-07-08,15.0
portwatch.bosporus.n_tanker,2022-07-09,23.0
portwatch.bosporus.n_tanker,2022-07-10,24.0
portwatch.bosporus.n_tanker,2022-07-11,27.0
portwatch.bosporus.n_tanker,2022-07-12,27.0
portwatch.bosporus.n_tanker,2022-07-13,26.0
portwatch.bosporus.n_tanker,2022-07-14,21.0
portwatch.bosporus.n_tanker,2022-07-15,29.0
portwatch.bosporus.n_tanker,2022-07-16,19.0
portwatch.bosporus.n_tanker,2022-07-17,22.0
portwatch.bosporus.n_tanker,2022-07-18,17.0
portwatch.bosporus.n_tanker,2022-07-19,26.0
portwatch.bosporus.n_tanker,2022-07-20,23.0
portwatch.bosporus.n_tanker,2022-07-21,20.0
portwatch.bosporus.n_tanker,2022-07-22,18.0
portwatch.bosporus.n_tanker,2022-07-23,25.0
portwatch.bosporus.n_tanker,2022-07-24,16.0
portwatch.bosporus.n_tanker,2022-07-25,29.0
portwatch.bosporus.n_tanker,2022-07-26,24.0
portwatch.bosporus.n_tanker,2022-07-27,27.0
portwatch.bosporus.n_tanker,2022-07-28,25.0
portwatch.bosporus.n_tanker,2022-07-29,23.0
portwatch.bosporus.n_tanker,2022-07-30,25.0
portwatch.bosporus.n_tanker,2022-07-31,25.0
portwatch.bosporus.n_tanker,2022-08-01,26.0
portwatch.bosporus.n_tanker,2022-08-02,22.0
portwatch.bosporus.n_tanker,2022-08-03,25.0
portwatch.bosporus.n_tanker,2022-08-04,23.0
portwatch.bosporus.n_tanker,2022-08-05,24.0
portwatch.bosporus.n_tanker,2022-08-06,26.0
portwatch.bosporus.n_tanker,2022-08-07,19.0
portwatch.bosporus.n_tanker,2022-08-08,21.0
portwatch.bosporus.n_tanker,2022-08-09,30.0
portwatch.bosporus.n_tanker,2022-08-10,18.0
portwatch.bosporus.n_tanker,2022-08-11,21.0
portwatch.bosporus.n_tanker,2022-08-12,26.0
portwatch.bosporus.n_tanker,2022-08-13,18.0
portwatch.bosporus.n_tanker,2022-08-14,20.0
portwatch.bosporus.n_tanker,2022-08-15,27.0
portwatch.bosporus.n_tanker,2022-08-16,20.0
portwatch.bosporus.n_tanker,2022-08-17,27.0
portwatch.bosporus.n_tanker,2022-08-18,27.0
portwatch.bosporus.n_tanker,2022-08-19,25.0
portwatch.bosporus.n_tanker,2022-08-20,26.0
portwatch.bosporus.n_tanker,2022-08-21,12.0
portwatch.bosporus.n_tanker,2022-08-22,25.0
portwatch.bosporus.n_tanker,2022-08-23,18.0
portwatch.bosporus.n_tanker,2022-08-24,19.0
portwatch.bosporus.n_tanker,2022-08-25,24.0
portwatch.bosporus.n_tanker,2022-08-26,20.0
portwatch.bosporus.n_tanker,2022-08-27,14.0
portwatch.bosporus.n_tanker,2022-08-28,21.0
portwatch.bosporus.n_tanker,2022-08-29,19.0
portwatch.bosporus.n_tanker,2022-08-30,26.0
portwatch.bosporus.n_tanker,2022-08-31,26.0
portwatch.bosporus.n_tanker,2022-09-01,16.0
portwatch.bosporus.n_tanker,2022-09-02,19.0
portwatch.bosporus.n_tanker,2022-09-03,22.0
portwatch.bosporus.n_tanker,2022-09-04,29.0
portwatch.bosporus.n_tanker,2022-09-05,35.0
portwatch.bosporus.n_tanker,2022-09-06,35.0
portwatch.bosporus.n_tanker,2022-09-07,15.0
portwatch.bosporus.n_tanker,2022-09-08,23.0
portwatch.bosporus.n_tanker,2022-09-09,23.0
portwatch.bosporus.n_tanker,2022-09-10,24.0
portwatch.bosporus.n_tanker,2022-09-11,16.0
portwatch.bosporus.n_tanker,2022-09-12,30.0
portwatch.bosporus.n_tanker,2022-09-13,26.0
portwatch.bosporus.n_tanker,2022-09-14,26.0
portwatch.bosporus.n_tanker,2022-09-15,27.0
portwatch.bosporus.n_tanker,2022-09-16,24.0
portwatch.bosporus.n_tanker,2022-09-17,19.0
portwatch.bosporus.n_tanker,2022-09-18,26.0
portwatch.bosporus.n_tanker,2022-09-19,26.0
portwatch.bosporus.n_tanker,2022-09-20,27.0
portwatch.bosporus.n_tanker,2022-09-21,27.0
portwatch.bosporus.n_tanker,2022-09-22,27.0
portwatch.bosporus.n_tanker,2022-09-23,22.0
