date,value
2019-11-16,366992
2019-11-17,646187
2019-11-18,359869
2019-11-19,777772
2019-11-20,494672
2019-11-21,243347
2019-11-22,384951
2019-11-23,310986
2019-11-24,337217
2019-11-25,249080
2019-11-26,281883
2019-11-27,307728
2019-11-28,293869
2019-11-29,199436
2019-11-30,250990
2019-12-01,348327
2019-12-02,352632
2019-12-03,484453
2019-12-04,208532
2019-12-05,406083
2019-12-06,185674
2019-12-07,307061
2019-12-08,329624
2019-12-09,609280
2019-12-10,429600
2019-12-11,217485
2019-12-12,195173
2019-12-13,178375
2019-12-14,408254
2019-12-15,434413
2019-12-16,411246
2019-12-17,348546
2019-12-18,355158
2019-12-19,265112
2019-12-20,321471
2019-12-21,449360
2019-12-22,507932
2019-12-23,465412
2019-12-24,223220
2019-12-25,366281
2019-12-26,342397
2019-12-27,286628
2019-12-28,305356
2019-12-29,294493
2019-12-30,277492
2019-12-31,461569
2020-01-01,442514
2020-01-02,437827
2020-01-03,201729
2020-01-04,295164
2020-01-05,307334
2020-01-06,241651
2020-01-07,424181
2020-01-08,248245
2020-01-09,289793
2020-01-10,264105
2020-01-11,227711
2020-01-12,291459
2020-01-13,173439
2020-01-14,353476
2020-01-15,325439
2020-01-16,291597
2020-01-17,335755
2020-01-18,397408
2020-01-19,271020
2020-01-20,430515
2020-01-21,202905
2020-01-22,294691
2020-01-23,295883
2020-01-24,314251
2020-01-25,518338
2020-01-26,167346
2020-01-27,77785
2020-01-28,180309
2020-01-29,157000
2020-01-30,215818
2020-01-31,228511
2020-02-01,328701
2020-02-02,519708
2020-02-03,357253
2020-02-04,468712
2020-02-05,362846
2020-02-06,246418
2020-02-07,555355
2020-02-08,313732
2020-02-09,151818
2020-02-10,248627
2020-02-11,401939
2020-02-12,506230
2020-02-13,357955
2020-02-14,281531
2020-02-15,489893
2020-02-16,256396
2020-02-17,286049
2020-02-18,185045
2020-02-19,184664
2020-02-20,312027
2020-02-21,510118
2020-02-22,290715
2020-02-23,247706
2020-02-24,223311
2020-02-25,134266
2020-02-26,422715
2020-02-27,245561
2020-02-28,323955
2020-02-29,281547
2020-03-01,98468
2020-03-02,326452
2020-03-03,373411
2020-03-04,323153
2020-03-05,326075
2020-03-06,439869
2020-03-07,389169
2020-03-08,248098
2020-03-09,229276
2020-03-10,385192
2020-03-11,445631
2020-03-12,252678
2020-03-13,233677
2020-03-14,283364
2020-03-15,612750
2020-03-16,372722
2020-03-17,646971
2020-03-18,303247
2020-03-19,300945
2020-03-20,304917
2020-03-21,509759
2020-03-22,355036
2020-03-23,298362
2020-03-24,442049
2020-03-25,368702
2020-03-26,362527
2020-03-27,233282
2020-03-28,407200
2020-03-29,274898
2020-03-30,279284
2020-03-31,297957
2020-04-01,378522
2020-04-02,395865
2020-04-03,363155
2020-04-04,280449
2020-04-05,259663
2020-04-06,600542
2020-04-07,501158
2020-04-08,497000
2020-04-09,402881
2020-04-10,485017
2020-04-11,240453
2020-04-12,280308
2020-04-13,465532
2020-04-14,383177
2020-04-15,395997
2020-04-16,359950
2020-04-17,321868
2020-04-18,223989
2020-04-19,523680
2020-04-20,233698
2020-04-21,364558
2020-04-22,296030
2020-04-23,452395
2020-04-24,127529
2020-04-25,245482
2020-04-26,177455
2020-04-27,131501
2020-04-28,345988
2020-04-29,142954
2020-04-30,180879
2020-05-01,213832
2020-05-02,393006
2020-05-03,211504
2020-05-04,239779
2020-05-05,409223
2020-05-06,381509
2020-05-07,271624
2020-05-08,271214
2020-05-09,214637
2020-05-10,357578
2020-05-11,270225
2020-05-12,273329
2020-05-13,236049
2020-05-14,101581
2020-05-15,120847
2020-05-16,231000
2020-05-17,348095
2020-05-18,212034
2020-05-19,443383
2020-05-20,303035
2020-05-21,65903
2020-05-22,309383
2020-05-23,168286
2020-05-24,217076
2020-05-25,212275
2020-05-26,135808
2020-05-27,364982
2020-05-28,127797
2020-05-29,297942
2020-05-30,146128
2020-05-31,288181
2020-06-01,166150
2020-06-02,314529
2020-06-03,348423
2020-06-04,282155
2020-06-05,232910
2020-06-06,263691
2020-06-07,380758
2020-06-08,281327
2020-06-09,122062
2020-06-10,195318
2020-06-11,246832
2020-06-12,218588
2020-06-13,95055
2020-06-14,289375
2020-06-15,273911
2020-06-16,178629
2020-06-17,251971
2020-06-18,221572
2020-06-19,251036
2020-06-20,447981
2020-06-21,280659
2020-06-22,316034
2020-06-23,224350
2020-06-24,73951
2020-06-25,149050
2020-06-26,443912
2020-06-27,184968
