date,value
1997-08-01,0.0
1997-09-01,0.0
1997-10-01,0.0
1997-11-01,0.0
1997-12-01,-0.7243565712090988
1998-01-01,0.0
1998-02-01,0.0
1998-03-01,-2.4001352563022373
1998-04-01,0.0
1998-05-01,0.0
1998-06-01,-0.31879532673724803
1998-07-01,0.0
1998-08-01,0.0
1998-09-01,0.0
1998-10-01,0.0
1998-11-01,-2.6942767934376715
1998-12-01,0.0
1999-01-01,0.0
1999-02-01,0.0
1999-03-01,-1.716209043130105
1999-04-01,0.0
1999-05-01,0.0
1999-06-01,0.0
1999-07-01,0.0
1999-08-01,0.0
1999-09-01,-1.203779080609284
1999-10-01,0.0
1999-11-01,0.0
1999-12-01,0.0
2000-01-01,0.0
2000-02-01,0.0
2000-03-01,0.7402862809004258
2000-04-01,0.0
2000-05-01,0.0
2000-06-01,-0.692776416042095
2000-07-01,0.0
2000-08-01,0.0
2000-09-01,3.9388345631040704
2000-10-01,0.0
2000-11-01,0.6626806652475867
2000-12-01,0.0
2001-01-01,-1.2654289453625536
2001-02-01,0.0
2001-03-01,-0.43707052420210213
2001-04-01,0.0
2001-05-01,0.0
2001-06-01,0.9911487859559469
2001-07-01,2.059923297420696
2001-08-01,0.0
2001-09-01,1.780250650915509
2001-10-01,0.0
2001-11-01,-7.153274834858876
2001-12-01,-1.864152959457222
2002-01-01,0.0
2002-02-01,0.0
2002-03-01,0.060959232725170426
2002-04-01,0.0
2002-05-01,0.0
2002-06-01,1.1455581232954777
2002-07-01,0.0
2002-08-01,0.0
2002-09-01,0.8155868868967283
2002-10-01,0.0
2002-11-01,0.0
2002-12-01,1.6933051824510181
2003-01-01,2.014295337134362
2003-02-01,0.0
2003-03-01,0.0038106800365223536
2003-04-01,0.7896541977403246
2003-05-01,0.0
2003-06-01,0.9185100419236497
2003-07-01,0.023820825710163723
2003-08-01,0.0
2003-09-01,2.467809819394001
2003-10-01,0.0
2003-11-01,0.0
2003-12-01,0.893371556393772
2004-01-01,0.0
2004-02-01,2.670786856872285
2004-03-01,-0.6876332360276765
2004-04-01,0.0
2004-05-01,0.0
2004-06-01,-0.8891829281369165
2004-07-01,0.0
2004-08-01,0.0
2004-09-01,-1.6259691262760134
2004-10-01,0.0
2004-11-01,0.0
2004-12-01,-3.176829775597113
2005-01-01,2.1372721360176112
2005-02-01,0.0
2005-03-01,3.0186128573050195
2005-04-01,0.0
2005-05-01,0.0
2005-06-01,0.3166300543423168
2005-07-01,0.0
2005-08-01,0.0
2005-09-01,-1.6830543051646885
2005-10-01,0.0
2005-11-01,0.0
2005-12-01,2.929100888083675
2006-01-01,-0.17209741634783426
2006-02-01,0.0
2006-03-01,-1.846056885152366
2006-04-01,0.0
2006-05-01,0.0
2006-06-01,-1.2025861747401958
2006-07-01,0.0
2006-08-01,0.0
2006-09-01,-1.1459258168171547
2006-10-01,-1.034239886042774
2006-11-01,0.0
2006-12-01,1.7371752631757718
2007-01-01,0.0
2007-02-01,0.0
2007-03-01,-0.7089668264878849
2007-04-01,0.0
2007-05-01,0.0
2007-06-01,0.0
2007-07-01,0.0
2007-08-01,0.0
2007-09-01,1.164265803046742
2007-10-01,0.0
2007-11-01,0.0
2007-12-01,-0.8515629800050701
2008-01-01,0.0
2008-02-01,-2.5200471278343173
2008-03-01,4.223794286709062
2008-04-01,0.0
2008-05-01,0.0
2008-06-01,0.0
2008-07-01,0.0
2008-08-01,0.0
2008-09-01,-0.7747598372716282
2008-10-01,-5.2910821051622605
2008-11-01,0.0
2008-12-01,-2.1763510720953825
2009-01-01,0.0
2009-02-01,0.0
2009-03-01,1.8974745602176992
2009-04-01,0.0
2009-05-01,2.920236683652052
2009-06-01,0.0
2009-07-01,0.0
2009-08-01,0.0
2009-09-01,0.7343175287492693
2009-10-01,0.0
2009-11-01,0.0
